,사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
22,2020000000000000.0,2019년 6월 1일 13시,토요일,서울특별시 강동구 길동,천호대로,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,61세,상해없음,자전거,남,79세,중상
23,2020000000000000.0,2019년 11월 20일 12시,수요일,서울특별시 강동구 성내동,천호대로,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,53세,상해없음,보행자,남,79세,중상
24,2020000000000000.0,2019년 5월 27일 11시,월요일,서울특별시 강동구 천호동,구천면로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,여,45세,상해없음,보행자,여,79세,중상
25,2020000000000000.0,2019년 5월 11일 08시,토요일,서울특별시 강동구 성내동,성안로,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,건설기계,남,29세,상해없음,보행자,여,78세,중상
26,2020000000000000.0,2019년 4월 6일 13시,토요일,서울특별시 강동구 성내동,성내로14길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,54세,상해없음,보행자,여,78세,중상
27,2020000000000000.0,2019년 1월 17일 05시,목요일,서울특별시 강동구 둔촌동,동남로,사망사고,1,0,0,0,차대사람 - 횡단중,과속,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,29세,상해없음,보행자,여,77세,사망
28,2020000000000000.0,2019년 10월 21일 15시,월요일,서울특별시 강동구 암사동,선사로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,50세,상해없음,보행자,남,77세,중상
29,2020000000000000.0,2019년 10월 7일 17시,월요일,서울특별시 강동구 천호동,상암로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,51세,상해없음,보행자,여,77세,중상
30,2020000000000000.0,2019년 6월 3일 08시,월요일,서울특별시 강동구 천호동,천중로,중상사고,0,1,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,보행자,여,77세,중상
31,2020000000000000.0,2019년 5월 21일 22시,화요일,서울특별시 강동구 천호동,상암로,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,67세,상해없음,보행자,여,77세,중상
32,2020000000000000.0,2019년 8월 1일 07시,목요일,서울특별시 강동구 천호동,올림픽로92길,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,화물,남,43세,상해없음,보행자,남,77세,경상
33,2020000000000000.0,2019년 2월 15일 15시,금요일,서울특별시 강동구 천호동,구천면로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,71세,상해없음,보행자,여,77세,경상
34,2020000000000000.0,2019년 4월 18일 05시,목요일,서울특별시 강동구 상일동,상일로10길,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,보행자,여,76세,중상
35,2020000000000000.0,2019년 10월 26일 13시,토요일,서울특별시 강동구 상일동,구천면로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,52세,상해없음,보행자,여,76세,중상
36,2020000000000000.0,2019년 4월 26일 14시,금요일,서울특별시 강동구 암사동,암사길,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,보행자,여,76세,경상
37,2020000000000000.0,2019년 8월 31일 10시,토요일,서울특별시 강동구 암사동,암사길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,59세,상해없음,보행자,여,76세,중상
38,2020000000000000.0,2019년 6월 6일 12시,목요일,서울특별시 강동구 성내동,양재대로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,76세,중상
39,2020000000000000.0,2019년 11월 11일 05시,월요일,서울특별시 강동구 천호동,천호대로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,여,62세,상해없음,자전거,남,76세,경상
40,2020000000000000.0,2019년 1월 31일 06시,목요일,서울특별시 강동구 천호동,구천면로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,54세,상해없음,보행자,남,76세,중상
41,2020000000000000.0,2019년 7월 30일 23시,화요일,서울특별시 강동구 천호동,올림픽로92길,경상사고,0,0,2,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,흐림,교차로 - 교차로안,승용,남,73세,상해없음,승용,남,76세,경상
42,2020000000000000.0,2019년 4월 18일 06시,목요일,서울특별시 강동구 명일동,고덕로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,67세,상해없음,이륜,남,75세,중상
43,2020000000000000.0,2019년 10월 11일 12시,금요일,서울특별시 강동구 명일동,양재대로,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,71세,상해없음,자전거,여,75세,부상신고
44,2020000000000000.0,2019년 5월 24일 16시,금요일,서울특별시 강동구 둔촌동,동남로,경상사고,0,0,1,2,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,75세,상해없음
45,2020000000000000.0,2019년 6월 1일 15시,토요일,서울특별시 강동구 성내동,성안로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,40세,상해없음,보행자,남,75세,경상
46,2020000000000000.0,2019년 11월 23일 17시,토요일,서울특별시 강동구 천호동,양재대로,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,이륜,남,20세,부상신고,승용,남,75세,상해없음
47,2020000000000000.0,2019년 7월 10일 14시,수요일,서울특별시 강동구 고덕동,고덕로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,61세,상해없음,승합,남,74세,경상
48,2020000000000000.0,2019년 11월 6일 20시,수요일,서울특별시 강동구 상일동,상일로,경상사고,0,0,3,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,30세,상해없음,승용,남,74세,경상
49,2020000000000000.0,2019년 1월 1일 22시,화요일,서울특별시 강동구 상일동,천호대로219길,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,기타,단일로 - 기타,승합,남,39세,상해없음,보행자,여,74세,중상
50,2020000000000000.0,2019년 3월 14일 08시,목요일,서울특별시 강동구 길동,천호대로,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,77세,상해없음,승용,남,74세,경상
51,2020000000000000.0,2019년 9월 30일 09시,월요일,서울특별시 강동구 암사동,올림픽로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,51세,상해없음,자전거,남,74세,경상
52,2020000000000000.0,2019년 10월 11일 11시,금요일,서울특별시 강동구 암사동,구천면로,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,기타 - 기타,원동기,남,64세,상해없음,자전거,남,74세,중상
53,2020000000000000.0,2019년 3월 9일 10시,토요일,서울특별시 강동구 암사동,상암로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,56세,상해없음,보행자,여,74세,중상
54,2020000000000000.0,2019년 11월 26일 17시,화요일,서울특별시 강동구 성내동,성내로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,74세,중상
55,2020000000000000.0,2019년 7월 9일 02시,화요일,서울특별시 강동구 성내동,강동대로,사망사고,1,0,0,0,차대사람 - 횡단중,과속,포장 - 건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,보행자,남,74세,사망
56,2020000000000000.0,2019년 6월 8일 13시,토요일,서울특별시 강동구 천호동,천호대로,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,75세,상해없음,승용,남,74세,부상신고
57,2020000000000000.0,2019년 1월 9일 15시,수요일,서울특별시 강동구 고덕동,고덕로,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,72세,상해없음,승용,남,73세,경상
58,2020000000000000.0,2019년 1월 31일 09시,목요일,서울특별시 강동구 상일동,동남로,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,59세,상해없음,보행자,여,73세,경상
59,2020000000000000.0,2019년 5월 31일 10시,금요일,서울특별시 강동구 암사동,올림픽대로,경상사고,0,0,3,2,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,51세,상해없음,승용,남,73세,상해없음
60,2020000000000000.0,2019년 3월 19일 12시,화요일,서울특별시 강동구 성내동,풍성로,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,58세,상해없음,보행자,여,73세,경상
61,2020000000000000.0,2019년 3월 2일 18시,토요일,서울특별시 강동구 천호동,천호대로151길,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,기타 - 기타,승용,남,33세,상해없음,자전거,남,73세,경상
62,2020000000000000.0,2019년 10월 8일 06시,화요일,서울특별시 강동구 천호동,구천면로,사망사고,1,0,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,여,73세,사망
63,2020000000000000.0,2019년 12월 18일 17시,수요일,서울특별시 강동구 천호동,천중로,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,43세,상해없음,보행자,여,73세,중상
64,2020000000000000.0,2019년 11월 14일 13시,목요일,서울특별시 강동구 천호동,올림픽로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,34세,상해없음,승용,남,73세,경상
65,2020000000000000.0,2019년 6월 8일 18시,토요일,서울특별시 강동구 강일동,미사대로,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,건설기계,남,72세,상해없음,화물,남,73세,경상
66,2020000000000000.0,2019년 4월 27일 10시,토요일,서울특별시 강동구 강일동,아리수로,경상사고,0,0,1,0,차대사람 - 횡단중,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,48세,상해없음,보행자,여,73세,경상
67,2020000000000000.0,2019년 5월 20일 13시,월요일,서울특별시 강동구 둔촌동,동남로,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,화물,남,55세,상해없음,원동기,남,72세,중상
68,2020000000000000.0,2019년 10월 27일 03시,일요일,서울특별시 강동구 둔촌동,양재대로,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,남,72세,경상
69,2020000000000000.0,2019년 12월 7일 13시,토요일,서울특별시 강동구 천호동,구천면로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,자전거,남,72세,경상
70,2020000000000000.0,2019년 5월 25일 21시,토요일,서울특별시 강동구 천호동,올림픽로,중상사고,0,1,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,70세,상해없음,보행자,남,72세,중상
71,2020000000000000.0,2019년 2월 22일 15시,금요일,서울특별시 강동구 천호동,선사로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,여,72세,경상
72,2020000000000000.0,2019년 11월 6일 11시,수요일,서울특별시 강동구 강일동,풍산로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,61세,상해없음,보행자,남,72세,중상
73,2020000000000000.0,2019년 9월 27일 20시,금요일,서울특별시 강동구 명일동,양재대로,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,42세,상해없음,보행자,남,71세,경상
74,2020000000000000.0,2019년 6월 1일 20시,토요일,서울특별시 강동구 길동,양재대로,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,46세,부상신고,화물,남,71세,상해없음
75,2020000000000000.0,2019년 12월 1일 06시,일요일,서울특별시 강동구 길동,천호대로,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,61세,상해없음,승용,남,71세,경상
76,2020000000000000.0,2019년 12월 11일 06시,수요일,서울특별시 강동구 길동,천중로,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,66세,상해없음,보행자,여,71세,중상
